product_id,category
161328,"['Christian', 'Bibles', 'Literature', 'Fiction']"
161358,"['Religion', 'Spirituality', 'Literature', 'Fiction']"
161371,"['Christian', 'Bibles', 'Literature', 'Fiction']"
161407,"['Christian', 'Bibles', 'Literature', 'Fiction']"
161449,"['Christian', 'Bibles', 'Literature', 'Fiction']"
161478,"['Christian', 'Bibles', 'Literature', 'Fiction']"
161491,"['Christian', 'Bibles', 'Literature', 'Fiction']"
161497,"['Literature', 'Fiction']"
161501,"['Literature', 'Fiction']"
161564,"['History', 'Military']"
161688,"['Arts', 'Photography', 'Other', 'Media']"
161825,"['History', 'Americas']"
161875,"['Religion', 'Spirituality', 'Occult', 'Paranormal']"
162066,"['Crafts', 'Hobbies', 'Home']"
162115,"['Religion', 'Spirituality', 'New', 'Age']"
162123,"['Religion', 'Spirituality', 'New', 'Age']"
162360,"['Science', 'Math', 'Mathematics']"
162524,"['Cookbooks', 'Food', 'Wine', 'Baking']"
162541,"['Business', 'Money', 'Job', 'Hunting', 'Careers']"
162664,"['Cookbooks', 'Food', 'Wine', 'Kitchen', 'Appliances']"
162682,"['Christian', 'Bibles', 'Living']"
162906,"['Science', 'Fiction', 'Fantasy']"
162934,"['Mystery', 'Thriller', 'Suspense']"
162940,"['Science', 'Fiction', 'Fantasy']"
162986,"['Science', 'Fiction', 'Fantasy']"
163011,"['Science', 'Fiction', 'Fantasy']"
163033,"['Science', 'Fiction', 'Fantasy']"
163040,"['Mystery', 'Thriller', 'Suspense']"
163070,"['Mystery', 'Thriller', 'Suspense']"
163186,"['Science', 'Fiction', 'Fantasy']"
163240,"['Mystery', 'Thriller', 'Suspense']"
163256,"['Science', 'Fiction', 'Fantasy']"
163294,"['Literature', 'Fiction']"
163306,"['Literature', 'Fiction']"
163329,"['Science', 'Fiction', 'Fantasy']"
163340,"['Science', 'Fiction', 'Fantasy']"
163362,"['Science', 'Fiction', 'Fantasy']"
163393,"['Science', 'Fiction', 'Fantasy']"
163421,"['Literature', 'Fiction']"
163475,"['Literature', 'Fiction', 'World']"
163512,"['Literature', 'Fiction', 'Action', 'Adventure']"
163527,"['Mystery', 'Thriller', 'Suspense']"
163587,"['Science', 'Fiction', 'Fantasy']"
163637,"['Science', 'Fiction', 'Fantasy']"
163656,"['Literature', 'Fiction']"
163673,"['Literature', 'Fiction']"
163674,"['Mystery', 'Thriller', 'Suspense']"
163687,"['Science', 'Fiction', 'Fantasy']"
163704,"['Science', 'Fiction', 'Fantasy']"
163726,"['Mystery', 'Thriller', 'Suspense']"
163732,"['Mystery', 'Thriller', 'Suspense']"
163747,"['Science', 'Fiction', 'Fantasy']"
163748,"['Science', 'Fiction', 'Fantasy']"
163749,"['Literature', 'Fiction', 'Action', 'Adventure']"
163765,"['Literature', 'Fiction', 'United', 'States']"
163822,"['Science', 'Fiction', 'Fantasy']"
163823,"['Literature', 'Fiction']"
163869,"['Religion', 'Spirituality', 'New', 'Age']"
163872,"['Literature', 'Fiction']"
163882,"['Science', 'Fiction', 'Fantasy']"
163896,"['Literature', 'Fiction']"
163899,"['Literature', 'Fiction']"
163900,"['Science', 'Fiction', 'Fantasy']"
163906,"['Literature', 'Fiction']"
163927,"['Literature', 'Fiction', 'Womens']"
163949,"['Literature', 'Fiction', 'Action', 'Adventure']"
163958,"['Teen', 'Young', 'Adult', 'Science', 'Fiction', 'Fantasy']"
163973,"['Teen', 'Young', 'Adult', 'Science', 'Fiction', 'Fantasy']"
163975,"['Science', 'Fiction', 'Fantasy']"
163985,"['Literature', 'Fiction']"
163992,"['Science', 'Fiction', 'Fantasy']"
163997,"['Science', 'Fiction', 'Fantasy']"
163999,"['Science', 'Fiction', 'Fantasy']"
164013,"['Science', 'Fiction', 'Fantasy']"
164040,"['Literature', 'Fiction']"
164041,"['Literature', 'Fiction']"
164047,"['Science', 'Fiction', 'Fantasy']"
164091,"['History', 'Americas']"
164098,"['Literature', 'Fiction']"
164101,"['Literature', 'Fiction', 'Action', 'Adventure']"
164132,"['Teen', 'Young', 'Adult', 'Literature', 'Fiction']"
164162,"['Science', 'Fiction', 'Fantasy']"
164172,"['Literature', 'Fiction', 'Action', 'Adventure']"
164180,"['Teen', 'Young', 'Adult', 'Literature', 'Fiction']"
164184,"['Mystery', 'Thriller', 'Suspense']"
164263,"['Teen', 'Young', 'Adult', 'Science', 'Fiction', 'Fantasy']"
164277,"['Mystery', 'Thriller', 'Suspense']"
164339,"['Literature', 'Fiction']"
164377,"['Literature', 'Fiction', 'United', 'States']"
164416,"['Literature', 'Fiction', 'United', 'States']"
164559,"['Literature', 'Fiction']"
164568,"['Literature', 'Fiction', 'Action', 'Adventure']"
164745,"['Mystery', 'Thriller', 'Suspense']"
165011,"['Biographies', 'Memoirs', 'Leaders', 'Notable', 'People']"
165024,"['Cookbooks', 'Food', 'Wine', 'Vegetarian', 'Vegan']"
165042,"['Medical', 'Medicine']"
165091,['Self-Help']
165178,"['Humor', 'Entertainment', 'Movies']"
165230,"['Cookbooks', 'Food', 'Wine', 'Cooking', 'Education', 'Reference']"
165254,"['Reference', 'Words', 'Language', 'Grammar']"
165291,"['Medical', 'Medicine']"
165299,"['Business', 'Money', 'Culture']"
165384,"['Arts', 'Photography', 'Music']"
165407,"['Business', 'Money', 'Personal', 'Finance']"
165418,"['Literature', 'Fiction', 'Womens']"
165442,"['Humor', 'Entertainment']"
165476,"['Cookbooks', 'Food', 'Wine', 'Cooking', 'Education', 'Reference']"
165534,"['Christian', 'Bibles', 'Protestantism']"
165536,"['Christian', 'Bibles', 'Ministry', 'Evangelism']"
165554,"['Christian', 'Bibles', 'Worship', 'Devotion']"
165590,"['Christian', 'Bibles', 'Living']"
165776,"['Christian', 'Bibles', 'Literature', 'Fiction']"
165907,"['Religion', 'Spirituality', 'Literature', 'Fiction']"
166004,"['Christian', 'Bibles', 'Protestantism']"
166007,"['Christian', 'Bibles', 'Living']"
166031,"['Christian', 'Bibles', 'Living']"
166051,"['Christian', 'Bibles', 'Living']"
166089,"['Christian', 'Bibles', 'Living']"
166092,"['Christian', 'Bibles', 'Literature', 'Fiction']"
166167,"['Christian', 'Bibles', 'Living']"
166186,"['Christian', 'Bibles', 'Living']"
166189,"['Christian', 'Bibles', 'Literature', 'Fiction']"
166430,"['Childrens', 'Education', 'Reference']"
166443,"['Childrens', 'Education', 'Reference']"
166520,"['Arts', 'Photography', 'Video']"
166567,"['Biographies', 'Memoirs', 'Historical']"
166570,"['Biographies', 'Memoirs', 'Historical']"
166571,"['Cookbooks', 'Food', 'Wine', 'Baking']"
166572,"['Christian', 'Bibles', 'Catholicism']"
166595,"['History', 'Americas']"
166639,"['Crafts', 'Hobbies', 'Home']"
166650,"['Cookbooks', 'Food', 'Wine', 'Cooking', 'Methods']"
166788,"['Biographies', 'Memoirs']"
166805,"['Romance', 'Regency']"
166807,"['Mystery', 'Thriller', 'Suspense']"
166819,"['Literature', 'Fiction']"
166837,"['Literature', 'Fiction', 'United', 'States']"
166855,"['Literature', 'Fiction', 'United', 'States']"
166872,"['Literature', 'Fiction', 'Literary']"
166885,"['Literature', 'Fiction', 'United', 'States']"
166891,[]
166899,"['Literature', 'Fiction', 'United', 'States']"
166905,"['Literature', 'Fiction', 'United', 'States']"
166913,"['Literature', 'Fiction', 'United', 'States']"
166914,"['Literature', 'Fiction', 'Womens']"
166928,"['Literature', 'Fiction', 'United', 'States']"
166933,"['Literature', 'Fiction', 'Womens']"
166938,"['Literature', 'Fiction', 'Womens']"
166940,"['Literature', 'Fiction', 'United', 'States']"
166956,"['Literature', 'Fiction', 'United', 'States']"
166968,"['Literature', 'Fiction', 'United', 'States']"
166969,"['Mystery', 'Thriller', 'Suspense']"
166977,"['Romance', 'Contemporary']"
166986,"['Literature', 'Fiction', 'United', 'States']"
166987,"['Literature', 'Fiction', 'United', 'States']"
166989,"['Mystery', 'Thriller', 'Suspense']"
166990,"['Literature', 'Fiction']"
166992,"['Literature', 'Fiction', 'United', 'States']"
166999,"['Literature', 'Fiction', 'Literary']"
167001,"['Mystery', 'Thriller', 'Suspense']"
167004,"['Literature', 'Fiction']"
167005,"['Literature', 'Fiction', 'Erotica']"
167011,"['Literature', 'Fiction', 'United', 'States']"
167013,"['Literature', 'Fiction', 'Literary']"
167015,"['Literature', 'Fiction', 'United', 'States']"
167017,"['Literature', 'Fiction']"
167019,"['Mystery', 'Thriller', 'Suspense']"
167021,"['Literature', 'Fiction']"
167029,"['Literature', 'Fiction', 'United', 'States']"
167033,"['Literature', 'Fiction', 'Womens']"
167035,"['Literature', 'Fiction']"
167036,"['Literature', 'Fiction']"
167037,"['Romance', 'Contemporary']"
167041,"['Mystery', 'Thriller', 'Suspense']"
167042,"['Literature', 'Fiction']"
167043,"['Literature', 'Fiction']"
167049,"['Literature', 'Fiction', 'United', 'States']"
167050,"['Literature', 'Fiction', 'United', 'States']"
167051,"['Literature', 'Fiction', 'Erotica']"
167064,"['Literature', 'Fiction']"
167079,"['Literature', 'Fiction', 'United', 'States']"
167082,"['Literature', 'Fiction']"
167085,"['Literature', 'Fiction', 'United', 'States']"
167086,"['Literature', 'Fiction', 'Womens']"
167087,"['Romance', 'Contemporary']"
167106,"['Mystery', 'Thriller', 'Suspense']"
167107,"['Literature', 'Fiction']"
167111,"['Literature', 'Fiction']"
167114,"['Literature', 'Fiction']"
167121,"['Romance', 'Contemporary']"
167129,"['Literature', 'Fiction', 'United', 'States']"
167136,"['Romance', 'Contemporary']"
167138,"['Literature', 'Fiction', 'United', 'States']"
167143,"['Literature', 'Fiction', 'United', 'States']"
167145,"['Literature', 'Fiction', 'United', 'States']"
167204,"['Literature', 'Fiction', 'United', 'States']"
167243,"['Mystery', 'Thriller', 'Suspense']"
167383,"['Literature', 'Fiction']"
167496,"['Literature', 'Fiction', 'United', 'States']"
167518,"['Mystery', 'Thriller', 'Suspense']"
167555,"['Literature', 'Fiction', 'United', 'States']"
167578,"['Literature', 'Fiction', 'United', 'States']"
167582,"['Literature', 'Fiction', 'United', 'States']"
167633,"['Childrens', 'Growing', 'Facts', 'Life']"
167665,"['Cookbooks', 'Food', 'Wine', 'Cooking', 'Ingredient']"
167672,"['Cookbooks', 'Food', 'Wine', 'Cooking', 'Methods']"
167685,"['Cookbooks', 'Food', 'Wine', 'Kitchen', 'Appliances']"
167696,"['Crafts', 'Hobbies', 'Home', 'Improvement', 'Design']"
167760,"['Cookbooks', 'Food', 'Wine', 'Entertaining', 'Holidays']"
167837,"['Childrens', 'Literature', 'Fiction']"
167870,"['Literature', 'Fiction']"
167872,"['Christian', 'Bibles', 'Living']"
167879,"['Christian', 'Bibles', 'Literature', 'Fiction']"
167881,"['Christian', 'Bibles', 'Living']"
167900,"['Christian', 'Bibles', 'Literature', 'Fiction']"
167903,"['Christian', 'Bibles', 'Living']"
167941,"['Christian', 'Bibles', 'Living']"
167952,"['Christian', 'Bibles', 'Literature', 'Fiction']"
167965,"['Christian', 'Bibles']"
167993,"['Christian', 'Bibles', 'Churches', 'Church', 'Leadership']"
167996,"['Christian', 'Bibles', 'Literature', 'Fiction']"
168026,"['History', 'World']"
168048,"['Christian', 'Bibles', 'Literature', 'Fiction']"
168344,"['Comics', 'Graphic', 'Novels']"
168435,"['Comics', 'Graphic', 'Novels']"
168461,"['Comics', 'Graphic', 'Novels']"
168591,"['Comics', 'Graphic', 'Novels']"
168617,"['Comics', 'Graphic', 'Novels']"
168677,"['Comics', 'Graphic', 'Novels']"
168703,"['Comics', 'Graphic', 'Novels']"
168713,"['Comics', 'Graphic', 'Novels']"
168977,"['Comics', 'Graphic', 'Novels']"
168995,"['Comics', 'Graphic', 'Novels']"
169023,"['Comics', 'Graphic', 'Novels']"
169117,"['Comics', 'Graphic', 'Novels']"
169244,"['Comics', 'Graphic', 'Novels']"
169434,"['Comics', 'Graphic', 'Novels']"
169458,"['Comics', 'Graphic', 'Novels']"
169498,"['Teen', 'Young', 'Adult', 'Literature', 'Fiction']"
169579,"['Teen', 'Young', 'Adult', 'Literature', 'Fiction']"
170159,"['Self-Help', 'Relationships']"
170170,"['Christian', 'Bibles', 'Living']"
170171,"['Business', 'Money', 'Culture']"
170173,"['Christian', 'Bibles', 'Living']"
170181,"['Christian', 'Bibles', 'Living']"
170199,"['Christian', 'Bibles', 'Living']"
170207,"['Christian', 'Bibles', 'Living']"
170250,"['Christian', 'Bibles', 'Living']"
170321,"['Business', 'Money', 'Personal', 'Finance']"
170329,"['Christian', 'Bibles', 'Living']"
170355,"['Mystery', 'Thriller', 'Suspense']"
170399,"['Politics', 'Social', 'Sciences', 'Government']"
170586,"['Self-Help', 'Success']"
170639,"['Christian', 'Bibles', 'Living']"
170660,"['Self-Help', 'Relationships']"
170755,"['Arts', 'Photography', 'Painting']"
170758,"['Christian', 'Bibles', 'Bible', 'Study', 'Reference']"
170806,"['Crafts', 'Hobbies', 'Home']"
170825,"['History', 'World']"
170914,"['Literature', 'Fiction']"
170961,"['Literature', 'Fiction']"
170996,"['Mystery', 'Thriller', 'Suspense']"
171007,"['Mystery', 'Thriller', 'Suspense']"
171041,"['Literature', 'Fiction']"
171085,"['Mystery', 'Thriller', 'Suspense']"
171097,"['Mystery', 'Thriller', 'Suspense']"
171122,"['Mystery', 'Thriller', 'Suspense']"
171132,"['Literature', 'Fiction', 'Action', 'Adventure']"
171153,"['Science', 'Fiction', 'Fantasy']"
171175,"['Politics', 'Social', 'Sciences', 'Government']"
171193,"['Mystery', 'Thriller', 'Suspense']"
171242,"['Biographies', 'Memoirs', 'Leaders', 'Notable', 'People']"
171339,"['Mystery', 'Thriller', 'Suspense']"
171342,"['Religion', 'Spirituality', 'Worship', 'Devotion']"
171366,"['Humor', 'Entertainment']"
171370,"['Literature', 'Fiction', 'United', 'States']"
171387,"['Religion', 'Spirituality', 'Literature', 'Fiction']"
171399,"['Christian', 'Bibles', 'Literature', 'Fiction']"
171435,"['Mystery', 'Thriller', 'Suspense']"
171443,"['Literature', 'Fiction', 'United', 'States']"
171493,"['Biographies', 'Memoirs', 'Historical']"
171602,"['Arts', 'Photography', 'Music']"
171820,"['Mystery', 'Thriller', 'Suspense']"
171872,"['Biographies', 'Memoirs', 'Historical']"
171880,"['Mystery', 'Thriller', 'Suspense']"
171914,"['Mystery', 'Thriller', 'Suspense']"
171964,"['History', 'Americas']"
171991,"['Literature', 'Fiction', 'United', 'States']"
172001,"['Self-Help', 'Death', 'Grief']"
172180,"['Teen', 'Young', 'Adult', 'Literature', 'Fiction']"
172182,"['Teen', 'Young', 'Adult', 'Science', 'Fiction', 'Fantasy']"
172187,"['Childrens', 'Science', 'Fiction', 'Fantasy']"
172206,"['Teen', 'Young', 'Adult', 'Literature', 'Fiction']"
172208,"['Childrens', 'Arts', 'Music', 'Photography']"
172209,"['Childrens', 'Arts', 'Music', 'Photography']"
172210,"['Childrens', 'Arts', 'Music', 'Photography']"
172211,"['Childrens', 'Arts', 'Music', 'Photography']"
172215,"['Childrens', 'Arts', 'Music', 'Photography']"
172218,"['Childrens', 'Arts', 'Music', 'Photography']"
172297,"['Mystery', 'Thriller', 'Suspense']"
172307,"['Medical', 'Medicine']"
172331,"['Literature', 'Fiction', 'United', 'States']"
172351,"['Mystery', 'Thriller', 'Suspense']"
172396,"['Biographies', 'Memoirs', 'Arts', 'Literature']"
172422,"['Christian', 'Bibles', 'Living']"
172430,"['Literature', 'Fiction', 'Poetry']"
172452,"['Health', 'Fitness', 'Dieting', 'Alternative', 'Medicine']"
172462,"['Humor', 'Entertainment', 'Television']"
172526,"['History', 'Asia']"
172532,"['Mystery', 'Thriller', 'Suspense']"
172546,"['Mystery', 'Thriller', 'Suspense']"
172547,"['Mystery', 'Thriller', 'Suspense']"
172561,"['Mystery', 'Thriller', 'Suspense']"
172572,"['Mystery', 'Thriller', 'Suspense']"
172644,"['Science', 'Fiction', 'Fantasy', 'Gaming']"
172832,"['Science', 'Fiction', 'Fantasy']"
172833,"['Humor', 'Entertainment', 'Movies']"
172839,"['Science', 'Fiction', 'Fantasy']"
172863,"['Health', 'Fitness', 'Dieting', 'Mental']"
173047,"['Arts', 'Photography', 'History', 'Criticism']"
173066,"['Arts', 'Photography', 'Performing']"
173278,"['Arts', 'Photography', 'Architecture']"
173483,"['Childrens', 'Religions']"
173596,"['Business', 'Money', 'Marketing', 'Sales']"
173666,[]
173780,"['History', 'Americas']"
173838,"['Literature', 'Fiction']"
173847,[]
173856,"['Business', 'Money', 'Marketing', 'Sales']"
174027,"['Arts', 'Photography', 'Music']"
174095,"['Arts', 'Photography', 'Music']"
174105,"['Arts', 'Photography', 'Music']"
174275,"['Arts', 'Photography', 'Music']"
174315,"['Arts', 'Photography', 'Music']"
174316,"['Arts', 'Photography', 'Music']"
174381,"['Arts', 'Photography', 'Music']"
174610,"['Childrens', 'Activities', 'Crafts', 'Games']"
174635,"['Reference', 'Writing', 'Research', 'Publishing', 'Guides']"
174706,"['Crafts', 'Hobbies', 'Home', 'Antiques', 'Collectibles']"
174733,"['Crafts', 'Hobbies', 'Home', 'Antiques', 'Collectibles']"
175086,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175092,"['Christian', 'Bibles', 'Living']"
175098,"['Christian', 'Bibles', 'Living']"
175114,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175122,"['Christian', 'Bibles', 'Living']"
175126,"['Christian', 'Bibles', 'Living']"
175132,"['Christian', 'Bibles', 'Living']"
175138,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175140,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175141,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175142,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175152,"['Reference', 'Writing', 'Research', 'Publishing', 'Guides']"
175154,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175155,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175156,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175163,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175177,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175182,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175183,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175192,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175196,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175197,"['Christian', 'Bibles', 'Living']"
175198,"['Christian', 'Bibles', 'Living']"
175202,"['Self-Help', 'Relationships']"
175203,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175214,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175215,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175219,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175220,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175222,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175225,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175232,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175238,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175239,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175247,"['Crafts', 'Hobbies', 'Home', 'Improvement', 'Design']"
175249,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175250,"['Religion', 'Spirituality', 'Occult', 'Paranormal']"
175255,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175257,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175259,"['Business', 'Money', 'Personal', 'Finance']"
175264,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175265,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175270,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175273,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175274,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175276,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175284,"['Teen', 'Young', 'Adult', 'Literature', 'Fiction']"
175286,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175293,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175301,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175307,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175309,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175313,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175316,"['Literature', 'Fiction', 'Womens']"
175320,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175321,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175328,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175338,"['Christian', 'Bibles', 'Living']"
175341,"['Christian', 'Bibles', 'Living']"
175361,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175369,"['Teen', 'Young', 'Adult', 'Literature', 'Fiction']"
175371,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175381,"['Christian', 'Bibles', 'Living']"
175398,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175401,"['Self-Help', 'Personal', 'Transformation']"
175421,"['Christian', 'Bibles', 'Living']"
175447,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175458,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175625,"['Literature', 'Fiction']"
175672,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175684,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175698,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175707,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175711,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175720,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175721,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175724,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175728,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175729,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175734,"['Christian', 'Bibles', 'Living']"
175737,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175738,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175745,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175750,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175754,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175755,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175757,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175766,"['Mystery', 'Thriller', 'Suspense']"
175767,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175801,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175826,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175828,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175845,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175856,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175862,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175865,"['Literature', 'Fiction', 'Humor', 'Satire']"
175874,"['Crafts', 'Hobbies', 'Home', 'Improvement', 'Design']"
175883,"['Christian', 'Bibles', 'Literature', 'Fiction']"
175932,"['Christian', 'Bibles', 'Ministry', 'Evangelism']"
175934,"['Christian', 'Bibles', 'Living']"
176088,"['Christian', 'Bibles', 'Living']"
176127,"['Christian', 'Bibles', 'Ministry', 'Evangelism']"
176283,"['Christian', 'Bibles', 'Living']"
176378,"['Christian', 'Bibles', 'Living']"
176409,"['History', 'World']"
176420,"['History', 'World']"
176451,"['Biographies', 'Memoirs', 'Arts', 'Literature']"
176633,"['Christian', 'Bibles', 'Theology']"
176637,"['Religion', 'Spirituality', 'Worship', 'Devotion']"
176659,"['Christian', 'Bibles', 'Bible', 'Study', 'Reference']"
176660,"['History', 'World']"
176734,"['Christian', 'Bibles', 'Worship', 'Devotion']"
176782,"['Christian', 'Bibles', 'Theology']"
176840,"['Christian', 'Bibles', 'Bible', 'Study', 'Reference']"
176849,"['Christian', 'Bibles', 'Bible', 'Study', 'Reference']"
176901,"['Christian', 'Bibles', 'Churches', 'Church', 'Leadership']"
177067,"['Christian', 'Bibles', 'Bible', 'Study', 'Reference']"
177693,"['Arts', 'Photography', 'Music']"
177701,"['Mystery', 'Thriller', 'Suspense']"
177707,"['Literature', 'Fiction']"
177721,"['Literature', 'Fiction', 'United', 'States']"
177731,"['Literature', 'Fiction', 'Short', 'Stories', 'Anthologies']"
177787,"['Engineering', 'Transportation', 'Automotive']"
177796,"['History', 'Asia']"
177799,"['Literature', 'Fiction', 'United', 'States']"
177822,"['Literature', 'Fiction']"
177832,"['Literature', 'Fiction', 'United', 'States']"
177842,"['Literature', 'Fiction', 'United', 'States']"
177845,"['Mystery', 'Thriller', 'Suspense']"
177851,"['Mystery', 'Thriller', 'Suspense']"
177854,"['History', 'Americas']"
177923,"['Literature', 'Fiction', 'United', 'States']"
177946,"['Literature', 'Fiction']"
177954,"['Mystery', 'Thriller', 'Suspense']"
177961,"['Mystery', 'Thriller', 'Suspense']"
177970,"['Mystery', 'Thriller', 'Suspense']"
178037,"['Mystery', 'Thriller', 'Suspense']"
178249,"['Biographies', 'Memoirs', 'Leaders', 'Notable', 'People']"
178294,"['Arts', 'Photography', 'Music']"
178296,"['Science', 'Math', 'Nature', 'Ecology']"
178309,"['Biographies', 'Memoirs', 'Historical']"
178310,"['Literature', 'Fiction', 'United', 'States']"
178330,"['Politics', 'Social', 'Sciences']"
178343,"['Literature', 'Fiction', 'Literary']"
178369,"['Christian', 'Bibles', 'Literature', 'Fiction']"
178378,"['Literature', 'Fiction', 'United', 'States']"
178540,"['Christian', 'Bibles', 'Literature', 'Fiction']"
178541,"['Christian', 'Bibles', 'Bible', 'Study', 'Reference']"
178564,"['Self-Help', 'Relationships']"
178572,"['Christian', 'Bibles', 'Bible', 'Study', 'Reference']"
178600,"['Christian', 'Bibles', 'Living']"
178612,"['Christian', 'Bibles', 'Living']"
178618,"['Christian', 'Bibles', 'Living']"
178635,"['Literature', 'Fiction', 'United', 'States']"
178791,"['Christian', 'Bibles', 'Living']"
178927,"['Christian', 'Bibles', 'Living']"
179015,"['Christian', 'Bibles', 'Churches', 'Church', 'Leadership']"
179039,"['Biographies', 'Memoirs', 'Leaders', 'Notable', 'People']"
179093,"['History', 'World']"
179144,"['Christian', 'Bibles', 'Living']"
179256,"['Self-Help', 'Relationships']"
179258,"['Self-Help', 'Relationships']"
179333,['Romance']
179370,"['Travel', 'Europe']"
179486,"['Childrens', 'Growing', 'Facts', 'Life']"
179488,"['Teen', 'Young', 'Adult', 'Literature', 'Fiction']"
179503,"['Childrens', 'Arts', 'Music', 'Photography']"
179511,"['Childrens', 'Growing', 'Facts', 'Life']"
179547,"['Childrens', 'Growing', 'Facts', 'Life']"
179550,"['Childrens', 'Arts', 'Music', 'Photography']"
179586,"['Teen', 'Young', 'Adult', 'Literature', 'Fiction']"
179603,"['Childrens', 'Arts', 'Music', 'Photography']"
179845,"['Christian', 'Bibles', 'Bible', 'Study', 'Reference']"
179911,"['Christian', 'Bibles', 'Bible', 'Study', 'Reference']"
179952,"['Christian', 'Bibles', 'Protestantism']"
180017,"['Christian', 'Bibles', 'Living']"
180283,"['Christian', 'Bibles', 'Catholicism']"
180418,"['History', 'Americas']"
180653,"['Biographies', 'Memoirs', 'Leaders', 'Notable', 'People']"
180662,"['Literature', 'Fiction', 'United', 'States']"
180683,"['History', 'Americas']"
180718,"['Biographies', 'Memoirs', 'Leaders', 'Notable', 'People']"
180829,"['Mystery', 'Thriller', 'Suspense']"
180844,"['Literature', 'Fiction', 'United', 'States']"
180863,"['Literature', 'Fiction', 'United', 'States']"
180876,"['Romance', 'Contemporary']"
180893,"['Literature', 'Fiction']"
180931,"['Romance', 'Historical']"
180945,"['Literature', 'Fiction', 'Womens']"
180946,"['Literature', 'Fiction', 'Womens']"
180966,"['Romance', 'Historical']"
180980,"['Literature', 'Fiction', 'Womens']"
180986,"['Mystery', 'Thriller', 'Suspense']"
181095,"['Childrens', 'Geography', 'Cultures']"
