,timestamp,customer_id,churn,product_id,categories_expanded
2347,2015-04-02,1818310,1,[212457 429792],"['Guides', 'Writing', 'Fiction', 'Reference', 'Literature', 'Publishing', 'Research']"
2348,2013-01-03,555210,0,[311079],"['Literature', 'Fiction']"
2349,2014-10-02,42558,1,[132162 198333 330306 331775 331218 334265 314989 434715 462749],"['Literature', 'Fiction', 'Fantasy', 'Science']"
2350,2014-10-02,1402069,1,[101646 292524],"['Grooming', 'Style', 'Dieting', 'Childrens', 'Beauty', 'Activities', 'Crafts', 'Fitness', 'Health', 'Games']"
2351,2013-10-03,1638718,1,[223576 241247 462604],"['Thriller', 'Memoirs', 'Leaders', 'Notable', 'Suspense', 'Biographies', 'Fiction', 'Mystery', 'Literature', 'People']"
2352,2015-01-01,179698,0,[  1959  39706  52762 147108 242071],"['Memoirs', 'Leaders', 'Americas', 'Notable', 'Biographies', 'History', 'Performing', 'Arts', 'Photography', 'People']"
2353,2010-10-07,1143190,1,[162541],"['Job', 'Money', 'Careers', 'Business', 'Hunting']"
2354,2014-07-03,447188,1,[200880 200940 258069 434742 450850 450786],"['Fiction', 'Fantasy', 'States', 'Literature', 'Science', 'United']"
2355,2013-07-04,206055,0,"[  2002  15557  22186  26111 117080 150726 200517 287124 295514 297649
 302023 302850 303720 306134 311183 317407 479406 313155]","['Games', 'Adult', 'Childrens', 'Young', 'Literary', 'Fiction', 'Romance', 'Erotica', 'Activities', 'Crafts', 'Womens', 'Literature', 'Contemporary', 'Teen']"
2356,2011-10-06,1454845,0,[ 62862 322700 418134 116154],"['Mystery', 'Suspense', 'Thriller']"
2357,2012-04-05,883709,1,[238023],"['Mystery', 'Suspense', 'Thriller']"
2358,2012-10-04,524523,1,[268191],"['Fiction', 'Science', 'Fantasy', 'Childrens']"
2359,2014-10-02,1370502,1,[175152 175154],"['Guides', 'Christian', 'Writing', 'Fiction', 'Bibles', 'Reference', 'Literature', 'Publishing', 'Research']"
2360,2012-01-05,803345,0,[406748],"['History', 'Americas']"
2361,2010-07-08,1629628,1,[214705],"['Religion', 'Spirituality']"
2362,2014-04-03,497107,1,[308050 336415],"['Adult', 'Young', 'Fiction', 'Literature', 'Teen']"
2363,2015-01-01,550841,1,[41455],"['History', 'Americas']"
2364,2012-01-05,290118,1,[  8877  22471  72961 455492 142909],"['Psychology', 'Medical', 'East', 'Literary', 'New', 'Fiction', 'History', 'Religion', 'Literature', 'Middle', 'Criticism', 'Spirituality', 'Age']"
2365,2014-01-02,56790,0,[23161 55029],"['Memoirs', 'Biographies', 'Explorers', 'Travelers', 'Arts', 'Literature']"
2366,2010-04-08,787496,0,[101468],"['Cookbooks', 'Education', 'Reference', 'Wine', 'Food', 'Cooking']"
2367,2008-04-10,374753,1,[6885],"['Mathematics', 'Science', 'Math']"
2368,2015-04-02,421936,1,[166571 187390 234914 292140],"['Appliances', 'Baking', 'Cookbooks', 'Wine', 'Food', 'Kitchen']"
2369,2015-07-02,776146,1,[24360 26249 54683],"['Adult', 'Young', 'Fiction', 'Politics', 'Sciences', 'Government', 'Literature', 'Social', 'Teen']"
2370,2008-07-10,344175,1,"[  5778   5923   6349   6405   6885   6993  21507  21549  21662  21607
  21640  22463  23299  25919  30221  31462  32767  34147  38783  39014
  45238  46690  51214  52411  52574  52924  56036  56023  56178  57714
  61235  61575  69080  72362  88974 111012 110826 111872 111980 117136
 147838 163011 163186 163340 212505 268630 411420 503895  45821 147482]","['Literary', 'Systems', 'Fantasy', 'States', 'Action', 'Math', 'Literature', 'Radio', 'Satire', 'Mountaineering', 'Arts', 'Humor', 'Contemporary', 'Science', 'Mathematics', 'Entertainment', 'Sports', 'Stories', 'Fiction', 'Operating', 'Technology', 'Classics', 'Adventure', 'Memoirs', 'Computers', 'Short', 'Biographies', 'Outdoors', 'Anthologies', 'United']"
2371,2012-10-04,1203229,0,[114506 174610 231841 232083 302024 302838 305516],"['Childrens', 'Fiction', 'Fantasy', 'Activities', 'Crafts', 'Science', 'Games']"
2372,2013-04-04,877922,1,[316257 316253],"['Music', 'Arts', 'Photography']"
2373,2015-01-01,474601,0,[22482],"['Crafts', 'Home', 'Hobbies']"
2374,2015-07-02,813388,1,[ 25978 277897 505149],"['Fiction', 'History', 'Arts', 'Literature', 'Music', 'Criticism', 'Photography']"
2375,2009-04-09,572948,1,[ 48493  72969 463965],"['Memoirs', 'Americas', 'Fiction', 'Biographies', 'History', 'Historical', 'Literature', 'Contemporary']"
2376,2014-10-02,497860,0,[ 14709 431838 448855],"['Leadership', 'Baking', 'Grooming', 'Style', 'Dieting', 'Cookbooks', 'Wine', 'Fitness', 'Food', 'Beauty', 'Health', 'Management', 'Business', 'Money']"
2377,2013-04-04,1044108,1,[42007 67126 43852],"['Weight', 'Christian', 'Bibles', 'Diets', 'Fitness', 'Health', 'Dieting', 'Loss']"
2378,2013-01-03,881934,0,[307337],"['Literature', 'Fiction']"
2379,2015-04-02,347330,1,[241625 246738 318873 239520],"['Thriller', 'Romance', 'Suspense', 'Historical', 'Mystery']"
2380,2015-01-01,877389,1,[287131 411100 411119 435357],"['Childrens', 'How', 'Fiction', 'Works', 'It', 'Literature', 'Science', 'Nature']"
2381,2014-10-02,40597,1,[ 481 2623],"['Theology', 'Bibles', 'Christian']"
2382,2011-01-06,213273,1,[27787],"['Mystery', 'Suspense', 'Thriller']"
2383,2014-01-02,1086847,1,[ 47634  96172 303315 305367 308964 310955 186245 470336],"['Adventure', 'Thriller', 'Fiction', 'Suspense', 'Mystery', 'Action', 'Humor', 'Literature', 'Satire']"
2384,2014-07-03,735371,0,[ 35262  41394 166855 192373 417272 456776],"['Fiction', 'Romance', 'States', 'Literature', 'Contemporary', 'United']"
2385,2011-04-07,600233,1,[39242],"['Literature', 'States', 'Fiction', 'United']"
2386,2013-07-04,583739,0,[120608 120567 236870 312875 317720],"['Romantic', 'Fiction', 'Romance', 'Suspense', 'Literature', 'Contemporary']"
2387,2015-04-02,963740,1,[308186],"['Adult', 'Young', 'Fiction', 'Literature', 'Teen']"
2388,2014-04-03,1736716,1,[239771 324754 326073],"['Fiction', 'Plays', 'Dramas', 'Literature', 'Contemporary']"
2389,2013-10-03,982118,0,[139565],"['Historical', 'Romance']"
2390,2015-04-02,193434,0,[8860],"['Memoirs', 'Leaders', 'Notable', 'Biographies', 'People']"
2391,2015-07-02,743019,1,[22482 22482],"['Crafts', 'Home', 'Hobbies']"
2392,2012-04-05,863234,1,[425755],"['Mystery', 'Suspense', 'Thriller']"
2393,2013-01-03,317249,1,[  4689 309001 311552],"['Romance', 'Fiction', 'Fantasy', 'Paranormal', 'Literature', 'Science']"
2394,2010-04-08,171733,0,[22531],[]
2395,2014-10-02,1188629,1,[209968],"['Leadership', 'Christian', 'Churches', 'Bibles', 'Church']"
2396,2014-07-03,1534274,1,[324487],"['New', 'Religion', 'Spirituality', 'Age']"
2397,2012-07-05,209152,1,"[  2002   2160  11604  12502  12612  12744  12829  12891  12931  12901
  13342  13643  22215  26145  27869  40599  50014  62362 232186 267250
 269062 273240 498355]","['Adult', 'Childrens', 'Young', 'Fiction', 'Fantasy', 'Literature', 'Science', 'Teen']"
2398,2014-10-02,53166,1,[189475 406083 376419],"['Entertainment', 'World', 'History', 'Politics', 'Sciences', 'Government', 'Humor', 'Television', 'Social']"
2399,2013-04-04,216846,1,[ 12753 473156],"['Theology', 'Northeast', 'England', 'Christian', 'New', 'Bibles', 'States', 'Travel', 'United']"
2400,2013-07-04,1180490,1,[57416],"['Fiction', 'Science', 'Fantasy']"
2401,2014-10-02,195307,0,[ 29483 287190],"['Thriller', 'Fiction', 'Suspense', 'Mystery', 'Literature']"
2402,2013-01-03,957826,0,[ 70757 298571],"['Adult', 'Childrens', 'Young', 'Science', 'Fiction', 'Fantasy', 'Life', 'Growing', 'Facts', 'Teen']"
2403,2015-07-02,1665483,0,[308257 340416],"['Romance', 'Fiction', 'Time', 'Travel', 'Literature']"
2404,2015-04-02,496950,0,[12688],"['Literature', 'Fiction']"
2405,2014-01-02,803541,0,[ 25726 432307],"['Schools', 'Teaching', 'Politics', 'Education', 'Sciences', 'Social']"
2406,2015-01-01,979588,0,"[ 38850  54078  85998  86786  86889  87095  87005 102134 108846 132866
 132866 230152 241679 286794 418102 418161 425776 439132 449709]","['Thriller', 'Childrens', 'New', 'Fiction', 'Suspense', 'Facts', 'Life', 'Mystery', 'Activities', 'Religion', 'Crafts', 'Growing', 'Womens', 'Literature', 'Contemporary', 'Games', 'Spirituality', 'Age']"
2407,2015-04-02,895719,0,[ 29661 308375 308461 311728 333232],"['Thriller', 'Romantic', 'Fiction', 'Suspense', 'Romance', 'Mystery', 'Comedy', 'Literature', 'Contemporary']"
2408,2015-07-02,1841470,1,[ 99303 421017],"['Crafts', 'Home', 'Hobbies']"
2409,2015-07-02,1189015,1,[ 94145  94432 272265 308414 425824],"['Fiction', 'Fantasy', 'States', 'Literature', 'Science', 'United']"
2410,2012-10-04,417977,0,[84745],"['Bibles', 'Living', 'Christian']"
2411,2008-10-09,1272747,1,[73677],"['Mystery', 'Suspense', 'Thriller']"
2412,2013-10-03,548582,1,[14129],"['Cookbooks', 'International', 'Wine', 'Food', 'Regional']"
2413,2015-04-02,1737552,0,[294660],"['Literature', 'States', 'Fiction', 'United']"
2414,2013-07-04,157303,0,[ 39908  80870  90387 235218 435659],"['Investing', 'Adventure', 'Fiction', 'Action', 'Literature', 'Business', 'Money']"
2415,2015-04-02,258165,0,[ 74019 116582 121395],"['Thriller', 'Fiction', 'Suspense', 'Fantasy', 'Mystery', 'Science']"
2416,2014-10-02,375333,1,[ 50721 264170 421183 421244 428337],"['Adult', 'Young', 'Fiction', 'Comics', 'Fantasy', 'Graphic', 'Science', 'Teen', 'Novels']"
2417,2014-07-03,359531,1,[  6389 295527 326987],"['Romance', 'Fiction', 'Literature', 'Contemporary', 'Womens']"
2418,2015-04-02,69900,0,"[  2649  40545  53215  56443  75456 110344 112291 162360 255118 258414
 308382 431325  75450 198270]","['Thriller', 'Fantasy', 'Sciences', 'States', 'Math', 'Literature', 'Social', 'Movies', 'Politics', 'Humor', 'Science', 'Teen', 'Mathematics', 'Entertainment', 'Young', 'Fiction', 'Suspense', 'Government', 'Adult', 'Mystery', 'United']"
2419,2015-01-01,1486081,1,[326429],"['Fiction', 'Science', 'Fantasy']"
2420,2013-04-04,649422,1,[30087 55540],"['Literature', 'Fiction', 'Contemporary']"
2421,2008-07-10,1018135,1,[60676],"['Mystery', 'Suspense', 'Thriller']"
2422,2014-01-02,865845,0,"[119429 235352 237473 247074 308830 312192 312889 313244 318099 322539
 240636  85032  85668 120921 317256 318197 470156 119804 474905]","['Teen', 'Adventure', 'Adult', 'Christian', 'Young', 'Fiction', 'Romance', 'Fantasy', 'Bibles', 'Paranormal', 'Action', 'Literature', 'Science', 'Womens']"
2423,2015-04-02,898542,1,[29328],"['History', 'Americas']"
2424,2012-01-05,1100954,1,[430478 430467],"['Bibles', 'Protestantism', 'Christian', 'Living']"
2425,2014-07-03,1121665,1,[ 52225  73912 183033 183094 505259],"['Memoirs', 'World', 'Americas', 'Leaders', 'Notable', 'Biographies', 'Politics', 'History', 'Sciences', 'Government', 'Social', 'People']"
2426,2014-04-03,409355,0,[216276],"['Health', 'Fitness', 'Dieting', 'Exercise']"
2427,2015-01-01,516876,0,[ 15482  54176  54544  95459 124619 267139 267148 267375 308419],"['Adult', 'Stories', 'Childrens', 'Young', 'World', 'Fiction', 'Short', 'Fantasy', 'Romance', 'Historical', 'Anthologies', 'Literature', 'Science', 'Teen']"
2428,2014-07-03,129974,0,[143109 143115 143242 143568 143602],"['Entertainment', 'Thriller', 'Fiction', 'Suspense', 'Mystery', 'Humor', 'Literature', 'Satire']"
2429,2013-04-04,696919,1,[40440],"['Literature', 'Fiction', 'Criticism', 'History']"
2430,2014-07-03,1049971,1,[410390],"['Theology', 'Bibles', 'Christian']"
2431,2012-07-05,1000937,1,[ 60611 170961],"['Literature', 'Fiction']"
2432,2014-07-03,902633,0,[181730 409806],"['Theology', 'Bibles', 'Living', 'Christian']"
2433,2015-01-01,198665,0,[307972],"['Mystery', 'Suspense', 'Thriller']"
2434,2015-07-02,128073,1,[ 24418  25497 189535 342368],"['Thriller', 'Memoirs', 'Leaders', 'Fiction', 'Suspense', 'Biographies', 'Notable', 'History', 'Mystery', 'Europe', 'Literature', 'Contemporary', 'People']"
2435,2013-04-04,142069,1,[ 58444  58364 407905 459688],"['World', 'New', 'Fiction', 'History', 'Religion', 'Literature', 'Spirituality', 'Age']"
2436,2010-04-08,28348,1,[3118],[]
2437,2013-04-04,185168,0,[ 24715 284185 464352],"['Adult', 'Childrens', 'Young', 'Fiction', 'Cultures', 'Geography', 'Literature', 'Teen']"
2438,2014-01-02,155740,0,"[ 26731  60971  66419  85915 166999 239389 239645 242113 247094 247085
 269344 282322 295224 295548 306152 306242 314878 316217 318178 318926
 320205 322362 423201 423303 426224 484401]","['Christian', 'Childrens', 'Literary', 'Fiction', 'Romance', 'Bibles', 'Erotica', 'Facts', 'Life', 'States', 'Growing', 'Literature', 'Contemporary', 'Womens', 'United']"
2439,2014-10-02,88051,1,[379562 430614],"['Relationships', 'Self-Help']"
2440,2014-07-03,874336,1,[407584 501846],"['Design', 'Crafts', 'Improvement', 'Home', 'Hobbies']"
2441,2013-07-04,1486657,1,[125405 291277 291242],"['Fiction', 'Science', 'Fantasy', 'Childrens']"
2442,2015-04-02,191400,1,[ 13427  21932  26269  27560  40317 483394 499404],"['Thriller', 'Adult', 'Adventure', 'Childrens', 'Young', 'Fiction', 'Suspense', 'Cultures', 'Fantasy', 'Mystery', 'Animals', 'Geography', 'Action', 'Literature', 'Science', 'Teen']"
2443,2014-10-02,1352435,1,[ 86757 313142 414565 499655],"['Adult', 'Childrens', 'Young', 'Biographies', 'Life', 'Growing', 'Facts', 'Teen']"
2444,2014-01-02,1217150,1,[61606],"['Literature', 'Fiction', 'Contemporary']"
2445,2014-07-03,610236,1,[],[]
2446,2010-01-07,695926,1,[226950],"['Health', 'Fitness', 'Dieting', 'Womens']"
2447,2013-10-03,1331922,1,[308805],"['Literature', 'Fiction']"
2448,2014-04-03,1616078,0,[283309],"['Literature', 'Fiction', 'Womens']"
2449,2012-07-05,1509072,1,[293167],"['Romance', 'Paranormal']"
2450,2011-04-07,381229,1,"[  6896  16314  22482  50378  50385  50458  59990  62806  71839  71812
  72390  73185  83957  84238  84307  84733  88081  88651  90685  91065
  91363 112314 126211 145336 145542 154012 167050 167204 167087 167121
 266830 266945 413509 419175 419126 419203  48587  93695 112811 113279
 376706 376709 454759]","['Stories', 'Literary', 'Romance', 'Fiction', 'Short', 'Erotica', 'Historical', 'States', 'Crafts', 'Womens', 'Literature', 'Contemporary', 'Anthologies', 'United', 'Home', 'Hobbies']"
2451,2015-07-02,848342,0,[ 27419  81172 274182 295310 303523 338190 345219 257393],"['Adventure', 'Thriller', 'Childrens', 'Fiction', 'Suspense', 'Life', 'Mystery', 'Action', 'Growing', 'Literature', 'Facts']"
2452,2015-07-02,777912,1,[ 24592  27817  75024 226287],"['Leadership', 'Adult', 'Memoirs', 'Business', 'Young', 'Fiction', 'Biographies', 'Ethnic', 'Politics', 'National', 'Sciences', 'Government', 'Literature', 'Social', 'Teen', 'Management', 'Money']"
2453,2014-10-02,623559,0,"[ 16316 132173 244769 317607 326734 327587 328664 331225 332921 333196
 335150 335630]","['Romantic', 'World', 'Romance', 'Fiction', 'Suspense', 'Paranormal', 'States', 'Literature', 'Contemporary', 'United']"
2454,2014-01-02,294609,0,[ 56917  62241 160559 167952 175219 314848 315244 322243 422419 481118],"['Western', 'Thriller', 'Christian', 'Childrens', 'Romance', 'Fiction', 'Bibles', 'Suspense', 'Historical', 'Mystery', 'Literature', 'Contemporary', 'Womens']"
2455,2012-07-05,386560,1,[212718],"['Catholicism', 'Bibles', 'Christian']"
2456,2012-07-05,379536,0,[213589],"['Individual', 'Sports', 'Outdoors']"
2457,2010-01-07,1445391,0,[284502],"['Parenting', 'Family', 'Relationships']"
2458,2015-01-01,773706,1,[ 50716  50718 189609 194199 257854 305864 307975 426502],"['Thriller', 'Memoirs', 'Christian', 'Fiction', 'Biographies', 'Bibles', 'Suspense', 'Historical', 'Mystery', 'Living', 'Literature', 'Womens']"
2459,2013-10-03,252354,1,[ 13566  41936 178330],"['Adventure', 'Fiction', 'Politics', 'Sciences', 'Action', 'Literature', 'Social']"
2460,2015-07-02,1244565,0,[ 95710 240512 331636],"['Fiction', 'Romance', 'States', 'Plays', 'Dramas', 'Literature', 'Contemporary', 'United']"
2461,2014-07-03,903635,1,[29328],"['History', 'Americas']"
2462,2015-04-02,846784,0,[154252 154270 337231],"['Entertainment', 'Stories', 'Fiction', 'Short', 'Fantasy', 'Humor', 'Literature', 'Science', 'Anthologies']"
2463,2015-01-01,583679,0,[ 15103  57553 287097 382639],"['Entertainment', 'Memoirs', 'Fiction', 'Biographies', 'Arts', 'Humor', 'Literature', 'Radio']"
2464,2015-07-02,543762,1,[13597 14871 47489],"['Adventure', 'Fiction', 'History', 'Action', 'Literature', 'Military']"
2465,2012-07-05,1735245,1,[292210],"['Entertainment', 'Movies', 'Humor']"
2466,2015-07-02,152159,1,[81266],"['Entertainment', 'Humor']"
2467,2015-04-02,471800,1,[239930 243917 266224 266224],"['Thriller', 'Fiction', 'Suspense', 'Mystery', 'Literature']"
2468,2014-07-03,754923,0,[83225 83300],"['Literature', 'Fiction']"
2469,2013-04-04,1041409,0,[ 57207 166031],"['Bibles', 'Living', 'Christian']"
2470,2013-10-03,1698924,0,[235744],"['Literature', 'Fiction', 'Erotica']"
2471,2012-10-04,251418,0,[41543],"['Business', 'Culture', 'Money']"
2472,2015-01-01,970069,1,[304810],"['Adult', 'Young', 'Fiction', 'Fantasy', 'Science', 'Teen']"
2473,2013-04-04,468489,0,[ 35304  60712 305934 306129 311012 426226],"['Thriller', 'Fiction', 'Suspense', 'Romance', 'Mystery', 'Humor', 'Literature', 'Contemporary', 'Womens', 'Satire']"
2474,2012-07-05,264716,1,[175202],"['Relationships', 'Self-Help']"
2475,2015-07-02,48812,1,[53947],"['Mystery', 'Suspense', 'Thriller']"
2476,2010-10-07,854721,1,[27834],"['Literature', 'Fiction']"
2477,2009-10-08,726633,1,[ 22165  35586 147626 283874 405426 473332],"['Memoirs', 'Ethnic', 'Biographies', 'National', 'Arts', 'Literature']"
2478,2015-04-02,915584,1,[ 60864 151526 338026 257206],"['Memoirs', 'Literary', 'Computers', 'Fiction', 'Biographies', 'Internet', 'History', 'Arts', 'Literature', 'Social', 'Criticism', 'Media', 'Technology']"
2479,2015-04-02,246246,1,[14532],"['Parenting', 'Family', 'Relationships']"
2480,2015-01-01,1811297,1,[97636],"['Sciences', 'Social', 'Politics']"
2481,2014-10-02,1572567,1,[164745],"['Mystery', 'Suspense', 'Thriller']"
2482,2013-01-03,582583,1,[184465 393057 434142],"['Design', 'Money', 'Entrepreneurship', 'Crafts', 'Improvement', 'Small', 'Business', 'Home', 'Hobbies']"
2483,2008-10-09,520952,1,[273176],"['Life', 'Facts', 'Growing', 'Childrens']"
2484,2015-04-02,222547,0,[ 81087 445838],"['Adventure', 'Thriller', 'Fiction', 'Suspense', 'Mystery', 'Action', 'Literature']"
2485,2014-10-02,1304730,0,[ 80061 196345],"['Ministry', 'Thriller', 'Christian', 'Suspense', 'Bibles', 'Mystery', 'Evangelism']"
2486,2014-10-02,1366417,1,[235825],['Self-Help']
2487,2014-07-03,353033,1,[ 6044 25767],"['Literature', 'Fiction']"
2488,2015-01-01,1201609,0,[167041],"['Mystery', 'Suspense', 'Thriller']"
2489,2014-10-02,737032,1,[218495 237578 302857 476397],"['Leadership', 'Thriller', 'Business', 'Adventure', 'Fiction', 'Suspense', 'Mystery', 'Action', 'Literature', 'Management', 'Womens', 'Money']"
2490,2010-07-08,13648,0,[ 95251 107838],"['Adult', 'Young', 'Fiction', 'Fantasy', 'Literature', 'Science', 'Teen']"
2491,2013-07-04,277993,0,[ 6508 26232 41418],"['Memoirs', 'Biographies', 'Politics', 'Sciences', 'Government', 'Arts', 'Literature', 'Social']"
2492,2014-07-03,460014,1,[ 94859 189551],"['Thriller', 'Fiction', 'Suspense', 'Mystery', 'Literature']"
2493,2015-04-02,636599,0,[ 28976  61696 167043 307993 424749],"['Literature', 'Romance', 'Fiction', 'Contemporary']"
2494,2010-04-08,3084,0,[ 32224  39564  97239 131414 155167 382032],"['Baking', 'Memoirs', 'Earth', 'Cookbooks', 'Biographies', 'Professionals', 'Politics', 'Sciences', 'Government', 'Wine', 'Food', 'Math', 'Social', 'Science', 'Academics']"
2495,2014-07-03,534478,0,[ 15007  15355 328846 333479 419205 436905 164377],"['Romance', 'Fiction', 'Erotica', 'Paranormal', 'States', 'Literature', 'Womens', 'United']"
2496,2013-07-04,1471580,1,[120836],"['Weight', 'Diets', 'Fitness', 'Health', 'Dieting', 'Loss']"
2497,2013-04-04,318910,1,[99452],"['Investing', 'Business', 'Money']"
2498,2012-07-05,435309,1,[13322],"['Literature', 'Fiction', 'Plays', 'Dramas']"
2499,2014-04-03,9679,0,[120372 241604 297681 315026 315282 431330 314790],"['Thriller', 'Adventure', 'Fiction', 'Suspense', 'Mystery', 'Action', 'Literature', 'Contemporary']"
2500,2014-01-02,872537,1,[436386],"['Fitness', 'Medicine', 'Alternative', 'Health', 'Dieting']"
2501,2014-07-03,175852,1,[2030],[]
2502,2013-10-03,395713,1,[21171],"['Mystery', 'Suspense', 'Thriller']"
2503,2013-04-04,336059,0,[90206],"['Literature', 'Fiction']"
2504,2009-10-08,219725,1,[473555 473540],"['Literature', 'Fiction', 'Satire', 'Humor']"
2505,2014-04-03,156186,0,[  1957  13228  15527  37843  54894  54950 155264 189805 428233 150828],"['Memoirs', 'Biographies', 'Arts', 'Literature', 'Music', 'Photography']"
2506,2009-07-09,330002,1,[265984],"['Transportation', 'Engineering']"
2507,2014-01-02,214095,1,[298908 315350 332826],"['Thriller', 'Fiction', 'Suspense', 'Mystery', 'Literature', 'Classics']"
2508,2014-04-03,488427,1,[88607],"['Entertainment', 'Humor']"
2509,2015-04-02,44733,1,[ 1982 11885],"['Adventure', 'Literature', 'Fiction', 'Crafts', 'Action', 'Pets', 'Care', 'Animal', 'Home', 'Hobbies']"
2510,2014-01-02,1423956,1,[107767 317397 320656 325269 299273],"['Thriller', 'Adult', 'Young', 'Fiction', 'Suspense', 'Fantasy', 'Mystery', 'Literature', 'Science', 'Teen']"
2511,2014-10-02,222473,0,"[ 34953  39624  47117  75259  91192 104012 120900 160559 160718 236551
 293927 297754 302516 311504 312169 314873 328192 275351]","['U.S.', 'Thriller', 'Christian', 'States', 'Literature', 'Humor', 'Contemporary', 'Entertainment', 'Fiction', 'Suspense', 'Bibles', 'Paranormal', 'Gothic', 'Womens', 'Regional', 'Memoirs', 'Romance', 'Biographies', 'Mystery', 'Anthologies', 'United']"
2512,2014-10-02,1624938,1,[200120],"['Crafts', 'Pets', 'Care', 'Animal', 'Home', 'Hobbies']"
2513,2013-07-04,1141895,0,[53708],"['Activities', 'Crafts', 'Games', 'Childrens']"
2514,2015-04-02,1848789,1,[398578],"['Grooming', 'Style', 'Beauty', 'Fitness', 'Health', 'Dieting']"
2515,2014-07-03,406735,0,[ 11646 325975],"['Romance', 'Fiction', 'Fantasy', 'Literature', 'Womens']"
2516,2014-07-03,520645,1,[ 97001 181335],"['Childrens', 'Fiction', 'Life', 'Growing', 'Literature', 'Facts']"
2517,2015-01-01,1409816,0,[160909 175132 491764],"['Thriller', 'Christian', 'Fiction', 'Suspense', 'Bibles', 'Mystery', 'Living', 'Literature']"
2518,2013-04-04,459547,0,[ 40462 106745 295017],"['Sports', 'Memoirs', 'Americas', 'Ethnic', 'Biographies', 'History', 'National', 'Outdoors']"
2519,2013-10-03,1311656,1,[166977 166914 302458],"['Romantic', 'Romance', 'Fiction', 'Suspense', 'Literature', 'Contemporary', 'Womens']"
2520,2015-07-02,286657,1,[3564],"['Literature', 'Fiction', 'Contemporary']"
2521,2015-01-01,1767920,1,[335430],"['Mystery', 'Suspense', 'Thriller']"
2522,2013-04-04,1606708,1,[188588 404239],"['Other', 'Crafts', 'Arts', 'Home', 'Media', 'Hobbies', 'Photography']"
2523,2015-07-02,796541,1,[ 25640  33195  53838  87467  33668 182185 189555 293188],"['Thriller', 'Sciences', 'Growing', 'Literature', 'Social', 'Publishing', 'Childrens', 'Politics', 'Humor', 'Entertainment', 'Guides', 'Fiction', 'Suspense', 'Government', 'Facts', 'Research', 'Writing', 'Memoirs', 'Leaders', 'Notable', 'Biographies', 'Reference', 'Mystery', 'Life', 'People']"
2524,2011-04-07,431164,1,[],[]
2525,2014-01-02,854054,1,[ 27695 141593],"['Relationships', 'Self-Help', 'Childrens', 'Fiction', 'Literature']"
2526,2014-07-03,21153,0,[ 46810 320039],"['Literature', 'Fiction', 'Bibles', 'Christian']"
2527,2014-01-02,1609143,0,[191526 505181],"['Video', 'Arts', 'Photography']"
2528,2012-04-05,48404,1,[237424],"['Literature', 'Fiction', 'Contemporary']"
2529,2014-10-02,1036498,1,[93030],"['Literature', 'Fiction']"
2530,2012-01-05,468801,1,[116546 277395],"['Childrens', 'Sciences', 'Biological', 'Animals', 'Math', 'Science']"
2531,2014-04-03,920619,1,[183504],"['Literature', 'Fiction', 'Poetry']"
2532,2014-10-02,1106469,0,[59383],"['Literature', 'Fiction']"
2533,2012-04-05,846296,0,[ 73622 275036 294074 315513 315506 317844 227819],"['Adventure', 'Literary', 'Fiction', 'Romance', 'Fantasy', 'Erotica', 'Paranormal', 'States', 'Action', 'Literature', 'Science', 'United']"
2534,2014-07-03,983299,1,[80619],"['Mystery', 'Suspense', 'Thriller']"
2535,2014-07-03,276449,0,[  3062  76401  80852 181361 338918 484782],"['Memoirs', 'Literature', 'Fiction', 'Biographies', 'Professionals', 'History', 'Politics', 'Sciences', 'Government', 'Ancient', 'Civilizations', 'Social', 'Criticism', 'Academics', 'Classics']"
2536,2015-07-02,10853,1,"[  1171   5666  24587  24762  34522  40824  43407  91727 160407 167900
 171387 197587 204067 432317 441707  44558 100494 175247 355422 390691
 503142]","['Christian', 'Other', 'Action', 'Living', 'Literature', 'Catholicism', 'Design', 'Childrens', 'Arts', 'Contemporary', 'Teen', 'Spirituality', 'Photography', 'Media', 'Sports', 'Young', 'Fiction', 'Bibles', 'Crafts', 'Hobbies', 'Adventure', 'Adult', 'Religion', 'Improvement', 'Outdoors', 'Home']"
2537,2015-04-02,1343785,0,[246834 306738 337520 340572 343045],"['Literature', 'Romance', 'Fiction', 'Contemporary']"
2538,2013-10-03,1068115,1,[ 43758 475641],"['Christian', 'Worship', 'Bibles', 'Living', 'Devotion']"
2539,2014-10-02,1250510,1,[],[]
2540,2015-01-01,24507,1,[   122 170806 308355 327496 437091   9739 434541],"['Relationships', 'Self-Help', 'Sports', 'Fiction', 'History', 'Performing', 'Crafts', 'Individual', 'Sex', 'Outdoors', 'Literature', 'Arts', 'Military', 'Home', 'Hobbies', 'Photography']"
2541,2013-07-04,1590546,0,[379114 473643],"['Christian', 'Bible', 'Bibles', 'Politics', 'Reference', 'Sciences', 'Government', 'Study', 'Social']"
2542,2013-10-03,1753673,1,[307908 317347 336415],"['Literature', 'Fiction', 'Womens']"
2543,2013-01-03,608138,1,[ 41422 267231 426451],"['Fiction', 'Romance', 'States', 'Literature', 'Contemporary', 'United']"
2544,2013-10-03,603140,1,[ 40200 148445],"['Thriller', 'Suspense', 'States', 'Mystery', 'Travel', 'United']"
2545,2015-01-01,1678733,0,[244123],"['Romance', 'Suspense', 'Romantic']"
